Date,Store_ID,Store_Location,Product_ID,Product_Category,Product_Subcategory,Brand,Unit_Price,Units_Sold,Total_Sales,Discount_Percentage,Revenue,Customer_Type,Payment_Mode,Promotion_Applied,Stock_On_Hand,Store_Rating,Region,Holiday_Flag
2023-03-25,STR_106,Hyderabad,PRD_190,Sports,Athletics,Reebok,27814.14,22,611911.08,0,611911.08,New,Debit Card,No,255,5.0,South,0
2023-10-12,STR_108,Ahmedabad,PRD_621,Home Appliances,Cleaning,LG,26899.76,46,1237388.96,0,1237388.96,New,UPI,No,70,4.9,West,0
2024-12-26,STR_107,Kolkata,PRD_624,Groceries,Snacks,Amul,27240.11,30,817203.3,10,735482.9700000001,New,UPI,No,399,3.7,East,0
2024-05-13,STR_108,Ahmedabad,PRD_671,Electronics,Accessories,Sony,26956.05,3,80868.15,5,76824.7425,Returning,Credit Card,No,394,4.4,West,0
2024-11-17,STR_107,Kolkata,PRD_244,Electronics,Laptops,OnePlus,28895.53,39,1126925.67,5,1070579.3864999998,New,Credit Card,No,347,4.7,East,0
2024-08-20,STR_103,Delhi,PRD_914,Groceries,Snacks,Nestle,34943.72,8,279549.76,0,279549.76,Returning,Debit Card,No,309,3.8,North,0
2024-01-24,STR_101,Mumbai,PRD_903,Groceries,Snacks,Tata,38875.36,43,1671640.48,0,1671640.48,Returning,Debit Card,No,418,4.7,West,0
2024-02-19,STR_106,Hyderabad,PRD_886,Fashion,Men Clothing,H&M,3188.31,5,15941.55,5,15144.472499999998,New,Cash,No,321,4.0,South,0
2024-04-03,STR_106,Hyderabad,PRD_045,Groceries,Beverages,Tata,9806.88,6,58841.28,0,58841.28,New,Credit Card,No,327,4.2,South,0
2024-03-22,STR_105,Pune,PRD_016,Sports,Outdoor,Reebok,4204.22,8,33633.76,20,26907.008,Returning,UPI,No,237,3.7,West,0
2024-06-19,STR_102,Bangalore,PRD_711,Electronics,Accessories,OnePlus,31636.48,19,601093.12,10,540983.808,New,Cash,No,461,5.0,South,0
2023-04-07,STR_107,Kolkata,PRD_539,Home Appliances,Cleaning,LG,13971.96,45,628738.2,20,502990.56,Returning,Credit Card,No,344,3.7,East,0
2024-05-25,STR_107,Kolkata,PRD_964,Electronics,Mobiles,OnePlus,3750.94,41,153788.54,20,123030.83200000001,Returning,Debit Card,No,222,4.2,East,0
2024-02-22,STR_103,Delhi,PRD_150,Electronics,Accessories,Samsung,23215.54,30,696466.2000000001,5,661642.89,Returning,Cash,No,198,4.0,North,0
2024-03-15,STR_101,Mumbai,PRD_602,Electronics,Laptops,Sony,33391.47,37,1235484.3900000001,5,1173710.1705,New,Debit Card,No,359,3.7,West,0
2024-02-16,STR_101,Mumbai,PRD_093,Sports,Outdoor,Yonex,6848.22,28,191750.16,5,182162.652,Returning,Credit Card,No,477,4.9,West,0
2023-07-06,STR_103,Delhi,PRD_530,Home Appliances,Lighting,Philips,23889.51,23,549458.73,15,467039.92049999995,New,Credit Card,Yes,120,3.6,North,0
2023-06-01,STR_105,Pune,PRD_602,Electronics,Laptops,Samsung,40856.2,45,1838528.9999999998,0,1838528.9999999998,Returning,Cash,No,444,3.8,West,0
2024-08-28,STR_104,Chennai,PRD_772,Home Appliances,Cleaning,LG,26495.49,24,635891.76,15,540507.996,New,Cash,No,248,3.8,South,0
2023-04-23,STR_103,Delhi,PRD_221,Groceries,Beverages,Tata,11259.98,41,461659.18,0,461659.18,New,Cash,No,146,4.1,North,0
2023-06-25,STR_103,Delhi,PRD_578,Fashion,Men Clothing,Nike,32513.49,21,682783.29,10,614504.961,Returning,Debit Card,No,125,3.6,North,0
2024-03-27,STR_108,Ahmedabad,PRD_661,Electronics,Mobiles,Sony,29951.17,25,748779.25,5,711340.2875,New,Credit Card,No,163,4.7,West,0
2024-10-03,STR_106,Hyderabad,PRD_808,Fashion,Women Clothing,Puma,29536.89,3,88610.67,0,88610.67,Returning,Credit Card,No,221,4.1,South,0
2024-10-17,STR_106,Hyderabad,PRD_357,Fashion,Men Clothing,H&M,14643.35,8,117146.8,15,99574.78,Returning,Debit Card,No,164,4.7,South,0
2024-12-06,STR_107,Kolkata,PRD_261,Sports,Athletics,Adidas,8787.46,12,105449.51999999999,10,94904.568,New,Credit Card,No,304,4.0,East,0
2024-08-29,STR_106,Hyderabad,PRD_503,Sports,Gym Equipment,Yonex,3870.15,32,123844.8,20,99075.84000000001,Returning,UPI,Yes,60,4.2,South,0
2023-04-09,STR_104,Chennai,PRD_171,Fashion,Women Clothing,H&M,16058.41,16,256934.56,15,218394.376,Returning,Cash,No,138,4.2,South,0
2024-07-12,STR_103,Delhi,PRD_309,Electronics,Accessories,Sony,7403.09,42,310929.78,10,279836.802,New,Credit Card,No,219,3.5,North,0
2023-05-31,STR_108,Ahmedabad,PRD_313,Home Appliances,Cleaning,LG,937.61,21,19689.81,5,18705.3195,Returning,Cash,No,168,3.5,West,0
2023-06-23,STR_103,Delhi,PRD_578,Electronics,Laptops,Samsung,39972.86,46,1838751.56,15,1562938.8260000001,Returning,Cash,No,483,4.1,North,0
2023-01-26,STR_102,Bangalore,PRD_141,Groceries,Household,Amul,42384.24,18,762916.32,15,648478.872,Returning,Credit Card,No,217,4.8,South,0
2024-05-07,STR_104,Chennai,PRD_740,Electronics,Mobiles,Sony,42493.24,21,892358.0399999999,20,713886.432,Returning,Debit Card,No,117,4.8,South,0
2024-03-09,STR_106,Hyderabad,PRD_111,Sports,Gym Equipment,Decathlon,45720.98,15,685814.7000000001,0,685814.7000000001,Returning,Debit Card,No,365,3.8,South,0
2024-06-27,STR_102,Bangalore,PRD_568,Sports,Gym Equipment,Yonex,46758.94,10,467589.4,20,374071.52,Returning,UPI,No,211,3.5,South,0
2023-01-03,STR_104,Chennai,PRD_162,Fashion,Men Clothing,Nike,23986.35,11,263849.85,15,224272.37249999997,New,Cash,Yes,168,4.1,South,0
2023-04-08,STR_102,Bangalore,PRD_314,Home Appliances,Cleaning,Philips,16673.5,44,733634.0,0,733634.0,New,Debit Card,Yes,446,3.6,South,0
2023-03-25,STR_102,Bangalore,PRD_359,Home Appliances,Cleaning,Prestige,44460.17,21,933663.57,20,746930.856,Returning,Credit Card,No,451,4.7,South,0
2024-10-01,STR_102,Bangalore,PRD_510,Groceries,Snacks,Amul,27335.03,5,136675.15,0,136675.15,New,Debit Card,No,125,3.9,South,0
2023-10-13,STR_104,Chennai,PRD_002,Fashion,Men Clothing,Levis,1225.71,11,13482.810000000001,10,12134.529000000002,Returning,Cash,No,443,3.6,South,0
2023-07-29,STR_103,Delhi,PRD_487,Sports,Outdoor,Yonex,14199.06,30,425971.8,10,383374.62,New,Credit Card,No,286,4.8,North,0
2024-03-05,STR_108,Ahmedabad,PRD_165,Electronics,Laptops,OnePlus,11946.95,42,501771.9,5,476683.305,Returning,Cash,Yes,249,4.1,West,0
2023-04-19,STR_103,Delhi,PRD_388,Electronics,Accessories,Samsung,49193.65,48,2361295.2,5,2243230.44,Returning,Cash,No,414,3.6,North,0
2024-05-15,STR_101,Mumbai,PRD_852,Electronics,Laptops,Sony,22799.67,3,68399.01,20,54719.208,New,UPI,No,361,4.0,West,0
2024-09-27,STR_105,Pune,PRD_776,Sports,Outdoor,Reebok,17054.53,42,716290.26,10,644661.234,New,Credit Card,No,95,3.8,West,0
2023-11-14,STR_105,Pune,PRD_401,Electronics,Laptops,Sony,24316.11,12,291793.32,15,248024.322,New,Debit Card,Yes,246,4.3,West,0
2023-05-03,STR_106,Hyderabad,PRD_746,Groceries,Beverages,Nestle,37697.22,35,1319402.7,10,1187462.43,Returning,Cash,Yes,165,4.3,South,0
2023-06-15,STR_105,Pune,PRD_935,Sports,Gym Equipment,Reebok,40383.03,35,1413406.05,0,1413406.05,Returning,Cash,No,420,4.4,West,0
2023-01-18,STR_103,Delhi,PRD_856,Groceries,Beverages,Britannia,432.43,30,12972.9,20,10378.32,Returning,Credit Card,No,81,4.0,North,0
2023-12-06,STR_108,Ahmedabad,PRD_824,Home Appliances,Lighting,Prestige,47400.9,5,237004.5,5,225154.275,Returning,Debit Card,No,287,3.5,West,0
2024-02-19,STR_104,Chennai,PRD_825,Fashion,Women Clothing,H&M,6079.3,40,243172.0,5,231013.4,New,Credit Card,No,195,4.2,South,0
2024-01-26,STR_107,Kolkata,PRD_209,Home Appliances,Cleaning,Whirlpool,12021.34,16,192341.44,20,153873.152,New,UPI,No,410,4.6,East,0
2023-10-02,STR_101,Mumbai,PRD_978,Electronics,Laptops,Apple,41532.09,13,539917.1699999999,0,539917.1699999999,New,Cash,No,492,3.9,West,0
2024-11-06,STR_105,Pune,PRD_410,Sports,Gym Equipment,Decathlon,13124.48,29,380609.92,20,304487.936,New,Debit Card,Yes,154,3.9,West,0
2023-08-14,STR_108,Ahmedabad,PRD_585,Sports,Gym Equipment,Decathlon,6617.36,24,158816.63999999998,15,134994.14399999997,Returning,UPI,No,415,4.8,West,0
2024-04-20,STR_102,Bangalore,PRD_695,Fashion,Footwear,H&M,30990.05,37,1146631.8499999999,0,1146631.8499999999,Returning,Cash,Yes,118,3.6,South,0
2023-10-11,STR_101,Mumbai,PRD_111,Groceries,Snacks,Amul,33154.71,37,1226724.27,5,1165388.0565,New,Cash,No,203,4.4,West,0
2024-10-17,STR_105,Pune,PRD_010,Fashion,Women Clothing,Puma,28639.88,4,114559.52,15,97375.592,New,Debit Card,Yes,384,4.1,West,0
2023-07-04,STR_104,Chennai,PRD_188,Sports,Gym Equipment,Adidas,26902.25,5,134511.25,15,114334.5625,Returning,UPI,No,136,4.0,South,0
2023-10-04,STR_103,Delhi,PRD_728,Groceries,Household,Amul,15053.23,46,692448.58,0,692448.58,Returning,UPI,Yes,96,5.0,North,0
2024-07-22,STR_107,Kolkata,PRD_265,Home Appliances,Lighting,Philips,4135.04,25,103376.0,5,98207.2,New,UPI,Yes,413,4.0,East,0
2024-06-13,STR_105,Pune,PRD_840,Groceries,Beverages,Britannia,1268.54,7,8879.779999999999,0,8879.779999999999,New,Debit Card,No,327,4.1,West,0
2024-07-25,STR_101,Mumbai,PRD_086,Fashion,Footwear,Puma,37720.03,15,565800.45,0,565800.45,Returning,Credit Card,No,331,4.3,West,0
2023-08-01,STR_106,Hyderabad,PRD_927,Fashion,Women Clothing,H&M,13105.0,41,537305.0,10,483574.5,New,Debit Card,No,121,4.3,South,0
2023-09-28,STR_102,Bangalore,PRD_869,Sports,Athletics,Adidas,23401.07,34,795636.38,15,676290.923,New,Cash,Yes,227,4.8,South,0
2023-01-20,STR_101,Mumbai,PRD_250,Groceries,Snacks,Amul,42176.22,14,590467.0800000001,5,560943.726,New,UPI,No,259,4.7,West,0
2024-07-01,STR_107,Kolkata,PRD_127,Sports,Athletics,Reebok,17726.12,25,443153.0,15,376680.05,New,Credit Card,No,149,4.2,East,0
2024-02-07,STR_102,Bangalore,PRD_251,Electronics,Accessories,Apple,13598.55,3,40795.649999999994,20,32636.519999999997,Returning,Cash,No,132,4.1,South,0
2024-11-02,STR_103,Delhi,PRD_082,Home Appliances,Lighting,LG,46521.67,32,1488693.44,10,1339824.096,Returning,UPI,Yes,427,4.5,North,0
2024-06-30,STR_104,Chennai,PRD_372,Electronics,Laptops,OnePlus,27729.72,10,277297.2,15,235702.62,Returning,Debit Card,No,168,3.7,South,0
2024-01-31,STR_106,Hyderabad,PRD_830,Sports,Athletics,Adidas,15795.98,2,31591.96,15,26853.165999999997,Returning,Cash,No,78,4.5,South,0
2023-06-20,STR_106,Hyderabad,PRD_917,Groceries,Snacks,Amul,2624.5,5,13122.5,10,11810.25,Returning,Debit Card,No,425,4.0,South,0
2024-09-20,STR_103,Delhi,PRD_382,Groceries,Snacks,Amul,43837.38,44,1928844.72,5,1832402.484,Returning,Cash,No,81,4.3,North,0
2023-12-17,STR_108,Ahmedabad,PRD_832,Sports,Outdoor,Decathlon,29573.11,29,857620.1900000001,15,728977.1615,Returning,Debit Card,No,446,4.4,West,0
2024-07-06,STR_107,Kolkata,PRD_249,Groceries,Household,Tata,39996.62,29,1159901.98,20,927921.584,Returning,UPI,No,378,3.6,East,0
2024-01-28,STR_102,Bangalore,PRD_479,Electronics,Mobiles,OnePlus,44479.23,1,44479.23,15,37807.3455,New,Credit Card,No,406,4.5,South,0
2023-04-07,STR_107,Kolkata,PRD_422,Fashion,Women Clothing,Puma,15600.78,16,249612.48,0,249612.48,Returning,Credit Card,Yes,326,4.0,East,0
2023-05-02,STR_107,Kolkata,PRD_235,Sports,Gym Equipment,Yonex,14420.35,13,187464.55000000002,20,149971.64,Returning,Cash,No,158,3.9,East,0
2024-05-13,STR_104,Chennai,PRD_877,Sports,Outdoor,Reebok,35467.86,18,638421.48,5,606500.406,Returning,Cash,Yes,238,4.4,South,0
2024-08-19,STR_105,Pune,PRD_253,Groceries,Household,Nestle,18779.92,1,18779.92,15,15962.931999999999,New,UPI,No,374,3.9,West,0
2024-06-06,STR_108,Ahmedabad,PRD_105,Sports,Athletics,Decathlon,39533.61,32,1265075.52,20,1012060.4160000001,New,Cash,No,271,4.5,West,0
2024-04-20,STR_107,Kolkata,PRD_961,Groceries,Snacks,Nestle,3512.63,36,126454.68000000001,0,126454.68000000001,Returning,UPI,No,205,3.7,East,0
2023-06-16,STR_105,Pune,PRD_401,Home Appliances,Lighting,LG,41115.21,36,1480147.56,20,1184118.0480000002,New,Debit Card,No,103,3.6,West,0
2024-10-02,STR_102,Bangalore,PRD_696,Fashion,Men Clothing,Nike,5294.64,25,132366.0,0,132366.0,Returning,UPI,No,447,4.1,South,0
2024-11-20,STR_108,Ahmedabad,PRD_771,Fashion,Women Clothing,H&M,17358.21,47,815835.87,10,734252.283,New,Cash,Yes,199,3.8,West,0
2024-09-10,STR_102,Bangalore,PRD_761,Electronics,Accessories,Samsung,792.13,18,14258.34,5,13545.422999999999,Returning,UPI,No,470,4.2,South,0
2023-06-17,STR_105,Pune,PRD_872,Groceries,Household,Amul,8599.3,40,343972.0,20,275177.60000000003,Returning,UPI,No,163,4.0,West,0
2023-05-25,STR_106,Hyderabad,PRD_313,Sports,Gym Equipment,Yonex,257.72,3,773.1600000000001,20,618.5280000000001,New,Debit Card,No,372,4.7,South,0
2023-05-11,STR_103,Delhi,PRD_756,Sports,Athletics,Reebok,28315.49,28,792833.7200000001,10,713550.3480000001,Returning,Credit Card,No,213,4.1,North,0
2024-11-22,STR_107,Kolkata,PRD_968,Groceries,Beverages,Nestle,25877.51,15,388162.64999999997,5,368754.51749999996,New,UPI,No,105,4.1,East,0
2023-01-06,STR_108,Ahmedabad,PRD_457,Sports,Gym Equipment,Adidas,22669.42,47,1065462.74,0,1065462.74,Returning,Cash,No,79,4.9,West,0
2023-03-29,STR_103,Delhi,PRD_980,Fashion,Men Clothing,Levis,31320.56,31,970937.36,0,970937.36,Returning,UPI,Yes,69,3.7,North,0
2024-02-18,STR_103,Delhi,PRD_882,Sports,Gym Equipment,Reebok,8208.39,6,49250.34,20,39400.272,Returning,Credit Card,Yes,107,4.3,North,0
2023-12-04,STR_102,Bangalore,PRD_598,Electronics,Mobiles,Samsung,13490.54,38,512640.52,15,435744.442,New,Credit Card,No,189,3.5,South,0
2023-11-08,STR_101,Mumbai,PRD_537,Fashion,Footwear,Levis,19209.82,29,557084.78,15,473522.063,New,Cash,No,64,3.6,West,0
2024-09-22,STR_103,Delhi,PRD_161,Fashion,Women Clothing,H&M,18662.35,28,522545.79999999993,10,470291.22,New,Debit Card,No,366,3.7,North,0
2024-06-29,STR_103,Delhi,PRD_404,Fashion,Footwear,Puma,389.04,7,2723.28,15,2314.788,New,Debit Card,No,416,3.5,North,0
2024-08-14,STR_106,Hyderabad,PRD_602,Sports,Outdoor,Yonex,38288.01,3,114864.03,0,114864.03,New,Debit Card,No,404,3.9,South,0
2024-10-02,STR_106,Hyderabad,PRD_343,Electronics,Mobiles,Samsung,3089.32,14,43250.48,15,36762.908,Returning,UPI,No,96,4.8,South,0
2023-11-27,STR_102,Bangalore,PRD_392,Fashion,Men Clothing,Levis,22035.16,25,550879.0,5,523335.05,Returning,UPI,No,343,4.3,South,0
2023-12-12,STR_106,Hyderabad,PRD_720,Electronics,Mobiles,Samsung,11672.62,46,536940.52,15,456399.442,Returning,Credit Card,Yes,141,4.1,South,0
2023-11-27,STR_107,Kolkata,PRD_950,Groceries,Snacks,Nestle,5411.36,34,183986.24,5,174786.92799999999,Returning,Credit Card,No,61,3.6,East,0
2023-12-23,STR_102,Bangalore,PRD_490,Sports,Athletics,Reebok,26675.01,1,26675.01,15,22673.758499999996,Returning,Credit Card,No,276,4.7,South,0
2024-01-17,STR_107,Kolkata,PRD_316,Fashion,Women Clothing,H&M,32675.8,9,294082.2,5,279378.09,Returning,Credit Card,No,228,4.0,East,0
2024-03-05,STR_104,Chennai,PRD_434,Groceries,Snacks,Tata,26036.35,14,364508.89999999997,20,291607.12,Returning,Debit Card,No,306,3.7,South,0
2023-09-05,STR_103,Delhi,PRD_639,Groceries,Snacks,Nestle,24504.95,31,759653.4500000001,10,683688.1050000001,New,UPI,No,448,3.9,North,0
2023-03-29,STR_107,Kolkata,PRD_606,Groceries,Snacks,Amul,25496.5,15,382447.5,20,305958.0,Returning,Cash,No,359,4.2,East,0
2024-05-18,STR_104,Chennai,PRD_909,Sports,Gym Equipment,Reebok,15711.66,30,471349.8,5,447782.30999999994,New,Cash,No,328,4.0,South,0
2023-03-05,STR_105,Pune,PRD_021,Groceries,Snacks,Britannia,47327.18,10,473271.8,15,402281.02999999997,Returning,Cash,No,486,3.8,West,0
2024-12-13,STR_106,Hyderabad,PRD_005,Groceries,Household,Nestle,45195.94,42,1898229.48,10,1708406.5320000001,New,Debit Card,No,127,4.8,South,0
2024-11-27,STR_104,Chennai,PRD_185,Electronics,Mobiles,OnePlus,36381.56,3,109144.68,20,87315.744,Returning,Debit Card,No,355,4.1,South,0
2023-08-12,STR_101,Mumbai,PRD_014,Home Appliances,Kitchen,Prestige,21222.66,16,339562.56,5,322584.432,Returning,Cash,No,463,3.7,West,0
2024-03-06,STR_108,Ahmedabad,PRD_268,Sports,Athletics,Yonex,41852.37,13,544080.81,5,516876.76950000005,New,UPI,No,137,3.7,West,0
2023-02-19,STR_108,Ahmedabad,PRD_584,Groceries,Snacks,Tata,22535.99,35,788759.65,20,631007.7200000001,New,Cash,No,374,4.6,West,0
2023-07-25,STR_102,Bangalore,PRD_337,Groceries,Snacks,Tata,120.97,17,2056.49,5,1953.6654999999996,Returning,Cash,No,369,4.6,South,0
2023-04-22,STR_106,Hyderabad,PRD_818,Groceries,Household,Britannia,37443.76,6,224662.56,15,190963.176,Returning,Cash,No,382,4.0,South,0
2023-09-29,STR_102,Bangalore,PRD_623,Sports,Athletics,Yonex,24398.36,5,121991.8,10,109792.62000000001,New,UPI,No,385,3.7,South,0
2024-10-12,STR_101,Mumbai,PRD_385,Home Appliances,Cleaning,LG,20267.77,9,182409.93,20,145927.944,New,Cash,No,477,4.6,West,0
2023-06-04,STR_105,Pune,PRD_091,Electronics,Laptops,Apple,29339.3,6,176035.8,15,149630.43,Returning,Cash,No,183,4.7,West,0
2024-02-11,STR_105,Pune,PRD_615,Groceries,Household,Tata,42888.71,11,471775.81,10,424598.229,Returning,Debit Card,Yes,446,4.5,West,0
2024-02-21,STR_103,Delhi,PRD_768,Fashion,Footwear,Levis,39984.98,47,1879294.06,5,1785329.357,Returning,Credit Card,Yes,165,4.1,North,0
2024-12-09,STR_108,Ahmedabad,PRD_623,Sports,Outdoor,Yonex,5815.67,42,244258.14,0,244258.14,New,UPI,Yes,179,4.6,West,0
2023-02-28,STR_107,Kolkata,PRD_332,Groceries,Snacks,Britannia,3516.84,19,66819.96,10,60137.96400000001,Returning,Cash,No,360,4.3,East,0
2024-12-31,STR_103,Delhi,PRD_248,Sports,Gym Equipment,Reebok,1109.66,7,7767.620000000001,0,7767.620000000001,Returning,UPI,No,289,4.9,North,0
2024-06-25,STR_103,Delhi,PRD_732,Fashion,Men Clothing,Nike,22365.34,37,827517.58,15,703389.943,Returning,Credit Card,Yes,232,3.6,North,0
2023-06-30,STR_104,Chennai,PRD_707,Groceries,Snacks,Tata,329.87,36,11875.32,20,9500.256,Returning,Cash,No,108,3.9,South,0
2023-04-06,STR_104,Chennai,PRD_438,Groceries,Household,Amul,32665.35,38,1241283.3,20,993026.6400000001,New,Credit Card,No,107,4.1,South,0
2023-05-22,STR_108,Ahmedabad,PRD_953,Electronics,Mobiles,OnePlus,13590.42,11,149494.62,20,119595.696,New,Credit Card,No,407,3.6,West,0
2023-06-28,STR_103,Delhi,PRD_651,Electronics,Mobiles,Apple,48982.15,36,1763357.4000000001,0,1763357.4000000001,Returning,Credit Card,No,377,4.7,North,0
2023-07-01,STR_103,Delhi,PRD_879,Sports,Athletics,Reebok,25191.84,43,1083249.12,5,1029086.6640000001,Returning,UPI,No,272,4.0,North,0
2024-03-26,STR_105,Pune,PRD_929,Fashion,Men Clothing,Nike,40597.39,42,1705090.38,5,1619835.8609999998,Returning,Credit Card,No,276,4.6,West,0
2024-03-27,STR_105,Pune,PRD_603,Groceries,Snacks,Britannia,45265.36,7,316857.52,5,301014.64400000003,Returning,Debit Card,Yes,410,4.3,West,0
2023-11-10,STR_105,Pune,PRD_196,Sports,Athletics,Yonex,43423.61,37,1606673.57,5,1526339.8915,Returning,Debit Card,No,83,4.7,West,0
2023-04-05,STR_107,Kolkata,PRD_344,Electronics,Laptops,Apple,21662.16,4,86648.64,0,86648.64,New,Credit Card,No,66,4.8,East,0
2024-07-28,STR_106,Hyderabad,PRD_684,Electronics,Mobiles,Apple,44128.75,3,132386.25,10,119147.625,Returning,Debit Card,No,333,3.9,South,0
2024-11-27,STR_101,Mumbai,PRD_018,Fashion,Men Clothing,Levis,20149.86,28,564196.0800000001,5,535986.2760000001,Returning,Cash,No,410,4.1,West,0
2023-08-07,STR_101,Mumbai,PRD_125,Fashion,Footwear,Puma,3517.96,16,56287.36,5,53472.992,New,Cash,No,362,4.2,West,0
2023-05-02,STR_107,Kolkata,PRD_500,Home Appliances,Lighting,Philips,22781.6,25,569540.0,15,484109.0,Returning,Debit Card,No,493,4.0,East,0
2023-02-25,STR_103,Delhi,PRD_843,Groceries,Snacks,Amul,35216.02,16,563456.32,15,478937.8719999999,New,Cash,No,335,4.3,North,0
2024-06-03,STR_103,Delhi,PRD_581,Electronics,Accessories,Sony,25316.69,24,607600.5599999999,5,577220.5319999999,New,Credit Card,No,335,4.2,North,0
2024-09-27,STR_107,Kolkata,PRD_972,Home Appliances,Cleaning,Philips,35320.43,47,1660060.21,15,1411051.1785,Returning,UPI,No,489,3.6,East,0
2024-05-11,STR_101,Mumbai,PRD_536,Groceries,Snacks,Amul,21529.1,41,882693.1,15,750289.135,Returning,Debit Card,No,277,4.4,West,0
2024-04-14,STR_105,Pune,PRD_685,Groceries,Beverages,Tata,6382.73,18,114889.13999999998,0,114889.13999999998,Returning,Credit Card,No,192,4.5,West,0
2024-06-07,STR_102,Bangalore,PRD_147,Home Appliances,Lighting,LG,43323.99,21,909803.7899999999,20,727843.032,Returning,Debit Card,Yes,435,4.0,South,0
2024-09-26,STR_105,Pune,PRD_870,Fashion,Women Clothing,Puma,5690.69,46,261771.74,20,209417.392,Returning,Cash,No,400,4.8,West,0
2023-08-17,STR_106,Hyderabad,PRD_480,Sports,Outdoor,Yonex,18123.6,8,144988.8,0,144988.8,New,UPI,No,275,4.9,South,0
2023-04-13,STR_102,Bangalore,PRD_808,Fashion,Women Clothing,Nike,1855.89,9,16703.010000000002,10,15032.709000000003,New,Cash,Yes,339,4.7,South,0
2024-02-01,STR_104,Chennai,PRD_219,Groceries,Snacks,Amul,19455.26,36,700389.36,20,560311.488,Returning,Cash,No,423,4.6,South,0
2024-02-25,STR_107,Kolkata,PRD_700,Sports,Outdoor,Decathlon,12051.49,14,168720.86,5,160284.81699999998,Returning,Debit Card,Yes,421,4.0,East,0
2024-09-05,STR_103,Delhi,PRD_975,Home Appliances,Cleaning,Prestige,27887.73,46,1282835.58,10,1154552.022,Returning,UPI,No,336,4.3,North,0
2023-06-04,STR_104,Chennai,PRD_500,Sports,Outdoor,Decathlon,7997.99,29,231941.71,0,231941.71,Returning,UPI,Yes,161,4.3,South,0
2024-07-20,STR_105,Pune,PRD_899,Home Appliances,Cleaning,LG,31870.69,9,286836.20999999996,15,243810.77849999996,Returning,UPI,No,297,4.9,West,0
2023-07-29,STR_104,Chennai,PRD_653,Groceries,Household,Tata,44281.26,38,1682687.8800000001,15,1430284.698,Returning,Debit Card,No,258,3.9,South,0
2024-06-14,STR_104,Chennai,PRD_040,Home Appliances,Kitchen,Whirlpool,26144.83,35,915069.05,20,732055.2400000001,Returning,Cash,Yes,223,4.4,South,0
2024-08-17,STR_108,Ahmedabad,PRD_011,Groceries,Snacks,Britannia,38349.3,38,1457273.4000000001,10,1311546.06,Returning,Debit Card,Yes,145,3.6,West,0
2023-05-11,STR_101,Mumbai,PRD_025,Groceries,Household,Amul,29012.96,19,551246.24,10,496121.616,Returning,Cash,No,50,4.3,West,0
2023-10-03,STR_107,Kolkata,PRD_574,Electronics,Laptops,OnePlus,32015.46,43,1376664.78,0,1376664.78,New,Credit Card,Yes,115,4.4,East,0
2023-12-18,STR_103,Delhi,PRD_176,Sports,Outdoor,Reebok,34960.23,33,1153687.59,15,980634.4515000001,Returning,Credit Card,No,222,4.4,North,0
2023-08-06,STR_105,Pune,PRD_990,Electronics,Accessories,Apple,16775.42,7,117427.93999999999,10,105685.146,New,Cash,Yes,51,4.7,West,0
2024-11-27,STR_104,Chennai,PRD_380,Groceries,Household,Nestle,19166.77,25,479169.25,10,431252.325,New,Cash,Yes,215,4.7,South,0
2024-05-01,STR_105,Pune,PRD_045,Fashion,Men Clothing,Levis,46431.27,18,835762.86,10,752186.574,Returning,Cash,Yes,314,4.8,West,0
2024-09-25,STR_105,Pune,PRD_438,Groceries,Household,Amul,3156.35,40,126254.0,20,101003.20000000001,Returning,Debit Card,No,304,4.8,West,0
2024-03-14,STR_108,Ahmedabad,PRD_510,Home Appliances,Kitchen,Whirlpool,25169.75,25,629243.75,15,534857.1875,New,Debit Card,No,419,4.4,West,0
2023-08-18,STR_108,Ahmedabad,PRD_305,Electronics,Laptops,Samsung,45049.6,46,2072281.5999999999,20,1657825.28,Returning,Cash,No,251,4.7,West,0
2024-03-16,STR_105,Pune,PRD_302,Fashion,Women Clothing,Levis,1591.96,27,42982.92,20,34386.336,Returning,Debit Card,Yes,253,3.6,West,0
2024-05-19,STR_108,Ahmedabad,PRD_080,Sports,Gym Equipment,Decathlon,9853.72,47,463124.83999999997,5,439968.59799999994,New,Credit Card,Yes,224,4.0,West,0
2023-04-26,STR_106,Hyderabad,PRD_845,Groceries,Household,Britannia,18662.37,10,186623.69999999998,10,167961.33,New,Credit Card,No,133,4.6,South,0
2024-10-21,STR_107,Kolkata,PRD_248,Fashion,Women Clothing,Levis,16231.16,5,81155.8,0,81155.8,Returning,Debit Card,No,355,4.7,East,0
2023-01-27,STR_102,Bangalore,PRD_643,Electronics,Accessories,OnePlus,32391.07,43,1392816.01,0,1392816.01,New,Credit Card,No,245,4.6,South,0
2024-05-21,STR_108,Ahmedabad,PRD_773,Fashion,Men Clothing,Puma,8729.06,2,17458.12,5,16585.214,Returning,UPI,Yes,190,4.2,West,0
2024-01-30,STR_107,Kolkata,PRD_848,Groceries,Snacks,Amul,10293.09,18,185275.62,10,166748.058,Returning,Cash,Yes,218,4.0,East,0
2023-04-21,STR_106,Hyderabad,PRD_706,Fashion,Men Clothing,Puma,18944.7,19,359949.3,10,323954.37,Returning,Credit Card,No,460,4.5,South,0
2023-04-15,STR_104,Chennai,PRD_372,Electronics,Laptops,Samsung,4171.65,12,50059.799999999996,15,42550.829999999994,New,UPI,No,166,4.6,South,0
